"","Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor","Date"
"2081",2021,2,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït","2000.9",2021-04-01
"2082",2021,2,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït","2658.6",2021-04-01
"2083",2021,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït","--",2021-04-01
"2084",2021,2,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït","--",2021-04-01
"2085",2021,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït","--",2021-04-01
"2086",2021,2,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït","--",2021-04-01
"2087",2021,2,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït","2736.8",2021-04-01
"2088",2021,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït","4399.5",2021-04-01
"2089",2021,2,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït","--",2021-04-01
"2090",2021,2,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït","--",2021-04-01
"2091",2021,2,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït","--",2021-04-01
"2092",2021,2,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït","--",2021-04-01
"2093",2021,2,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït","--",2021-04-01
"2094",2021,2,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït","--",2021-04-01
"2095",2021,2,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït","--",2021-04-01
"2096",2021,2,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït","--",2021-04-01
"2097",2021,2,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït","--",2021-04-01
"2098",2021,2,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït","--",2021-04-01
"2099",2021,2,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït","--",2021-04-01
"2100",2021,2,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït","--",2021-04-01
"2101",2021,2,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït","--",2021-04-01
"2102",2021,2,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït","--",2021-04-01
"2103",2021,2,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït","--",2021-04-01
"2104",2021,2,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït","4469.9",2021-04-01
"2105",2021,2,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït","--",2021-04-01
"2106",2021,2,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït","--",2021-04-01
"2107",2021,2,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït","--",2021-04-01
"2108",2021,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït","--",2021-04-01
"2109",2021,2,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït","--",2021-04-01
"2110",2021,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït","--",2021-04-01
"2111",2021,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït","6441.4",2021-04-01
"2112",2021,2,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït","6816.3",2021-04-01
"2113",2021,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït","--",2021-04-01
"2114",2021,2,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït","3910.2",2021-04-01
"2115",2021,2,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït","3667.3",2021-04-01
"2116",2021,2,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït","--",2021-04-01
"2117",2021,2,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït","--",2021-04-01
"2118",2021,2,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït","3343.2",2021-04-01
"2119",2021,2,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït","4554.2",2021-04-01
"2120",2021,2,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït","4276.2",2021-04-01
"2121",2021,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït","3753.3",2021-04-01
"2122",2021,2,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït","4230.6",2021-04-01
"2123",2021,2,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït","4166.5",2021-04-01
"2124",2021,2,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït","4655.0",2021-04-01
"2125",2021,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït","4665.0",2021-04-01
"2126",2021,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït","4370.1",2021-04-01
"2127",2021,2,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït","4185.1",2021-04-01
"2128",2021,2,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït","5541.1",2021-04-01
"2129",2021,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït","2025.8",2021-04-01
"2130",2021,2,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït","3759.2",2021-04-01
"2131",2021,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït","3430.9",2021-04-01
"2132",2021,2,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït","4406.1",2021-04-01
"2133",2021,2,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït","2935.0",2021-04-01
"2134",2021,2,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït","3219.6",2021-04-01
"2135",2021,2,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït","3825.0",2021-04-01
"2136",2021,2,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït","4041.6",2021-04-01
"2137",2021,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït","4027.5",2021-04-01
"2138",2021,2,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït","5382.4",2021-04-01
"2139",2021,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït","3250.1",2021-04-01
"2140",2021,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït","5930.7",2021-04-01
"2141",2021,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït","5573.2",2021-04-01
"2142",2021,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït","6429.4",2021-04-01
"2143",2021,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït","7218.5",2021-04-01
"2144",2021,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït","4921.4",2021-04-01
"2145",2021,2,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït","4175.8",2021-04-01
"2146",2021,2,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït","3802.4",2021-04-01
"2147",2021,2,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït","4148.5",2021-04-01
"2148",2021,2,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït","4298.4",2021-04-01
"2149",2021,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït","4208.8",2021-04-01
"2150",2021,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït","3581.2",2021-04-01
"2151",2021,2,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït","3589.7",2021-04-01
"2152",2021,2,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït","3403.7",2021-04-01
"2153",2021,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït","3540.4",2021-04-01
"2154",2021,2,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït","2237.0",2021-04-01
"2155",2021,2,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït","2345.4",2021-04-01
"2156",2021,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït","2336.4",2021-04-01
"2157",2021,2,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït","2894.6",2021-04-01
"2158",2021,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït","4079.8",2021-04-01
"2159",2021,2,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït","--",2021-04-01
"2160",2021,2,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït","3172.3",2021-04-01
"2161",2021,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït","2936.7",2021-04-01
"2162",2021,2,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït","2919.6",2021-04-01
"2163",2021,2,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït","2160.7",2021-04-01
"2164",2021,2,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït","--",2021-04-01
"2165",2021,2,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït","2408.3",2021-04-01
"2166",2021,2,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït","2676.6",2021-04-01
"2167",2021,2,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït","1904.1",2021-04-01
"2168",2021,2,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït","2276.3",2021-04-01
"2169",2021,2,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït","2423.4",2021-04-01
"2170",2021,2,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït","2330.5",2021-04-01
"2171",2021,2,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït","--",2021-04-01
"2172",2021,2,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït","1193.3",2021-04-01
"2173",2021,2,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït","--",2021-04-01
"2174",2021,2,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït","2238.6",2021-04-01
"2175",2021,2,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït","--",2021-04-01
"2176",2021,2,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït","2223.2",2021-04-01
"2177",2021,2,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït","3761.5",2021-04-01
"2178",2021,2,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït","3442.2",2021-04-01
"2179",2021,2,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït","3582.7",2021-04-01
"2180",2021,2,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït","3317.4",2021-04-01
"2181",2021,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït","3275.2",2021-04-01
"2182",2021,2,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït","3950.4",2021-04-01
"2183",2021,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït","4063.1",2021-04-01
"2184",2021,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït","3335.7",2021-04-01
"2185",2021,2,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït","4285.5",2021-04-01
"2186",2021,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït","4548.4",2021-04-01
"2187",2021,2,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït","2668.3",2021-04-01
"2188",2021,2,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït","3182.3",2021-04-01
"2189",2021,2,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït","2690.5",2021-04-01
"2190",2021,2,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït","2290.9",2021-04-01
"2191",2021,3,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros","171.0",2021-07-01
"2192",2021,3,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros","356.1",2021-07-01
"2193",2021,3,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros","236.2",2021-07-01
"2194",2021,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros","326.4",2021-07-01
"2195",2021,3,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros","328.6",2021-07-01
"2196",2021,3,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros","294.8",2021-07-01
"2197",2021,3,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros","773.2",2021-07-01
"2198",2021,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros","487.8",2021-07-01
"2199",2021,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros","360.9",2021-07-01
"2200",2021,3,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros","521.2",2021-07-01
"2201",2021,3,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros","307.8",2021-07-01
"2202",2021,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros","228.0",2021-07-01
"2203",2021,3,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros","264.2",2021-07-01
"2204",2021,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros","273.0",2021-07-01
"2205",2021,3,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros","262.7",2021-07-01
"2206",2021,3,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros","260.9",2021-07-01
"2207",2021,3,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros","206.5",2021-07-01
"2208",2021,3,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros","252.5",2021-07-01
"2209",2021,3,4,"Les Corts",19,"les Corts","Total. Milers d'euros","420.5",2021-07-01
"2210",2021,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros","420.0",2021-07-01
"2211",2021,3,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros","1055.2",2021-07-01
"2212",2021,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros","550.0",2021-07-01
"2213",2021,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros","827.3",2021-07-01
"2214",2021,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros","899.4",2021-07-01
"2215",2021,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros","940.4",2021-07-01
"2216",2021,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros","847.3",2021-07-01
"2217",2021,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros","408.3",2021-07-01
"2218",2021,3,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros","375.4",2021-07-01
"2219",2021,3,6,"Gràcia",29,"el Coll","Total. Milers d'euros","237.4",2021-07-01
"2220",2021,3,6,"Gràcia",30,"la Salut","Total. Milers d'euros","349.7",2021-07-01
"2221",2021,3,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros","337.7",2021-07-01
"2222",2021,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros","334.2",2021-07-01
"2223",2021,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros","298.0",2021-07-01
"2224",2021,3,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros","318.8",2021-07-01
"2225",2021,3,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros","266.2",2021-07-01
"2226",2021,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros","297.1",2021-07-01
"2227",2021,3,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros","135.0",2021-07-01
"2228",2021,3,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros","128.1",2021-07-01
"2229",2021,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros","182.6",2021-07-01
"2230",2021,3,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros","138.4",2021-07-01
"2231",2021,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros","205.7",2021-07-01
"2232",2021,3,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros","--",2021-07-01
"2233",2021,3,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros","203.1",2021-07-01
"2234",2021,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros","205.9",2021-07-01
"2235",2021,3,8,"Nou Barris",45,"Porta","Total. Milers d'euros","173.1",2021-07-01
"2236",2021,3,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros","196.5",2021-07-01
"2237",2021,3,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros","--",2021-07-01
"2238",2021,3,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros","216.9",2021-07-01
"2239",2021,3,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros","131.8",2021-07-01
"2240",2021,3,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros","105.0",2021-07-01
"2241",2021,3,8,"Nou Barris",51,"Verdun","Total. Milers d'euros","165.0",2021-07-01
"2242",2021,3,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros","197.1",2021-07-01
"2243",2021,3,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros","86.3",2021-07-01
"2244",2021,3,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros","--",2021-07-01
"2245",2021,3,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros","94.0",2021-07-01
"2246",2021,3,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros","--",2021-07-01
"2247",2021,3,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros","126.2",2021-07-01
"2248",2021,3,9,"Sant Andreu",58,"Baró de Viver","Total. Milers d'euros","--",2021-07-01
"2249",2021,3,9,"Sant Andreu",59,"el Bon Pastor","Total. Milers d'euros","145.9",2021-07-01
"2250",2021,3,9,"Sant Andreu",60,"Sant Andreu","Total. Milers d'euros","353.6",2021-07-01
"2251",2021,3,9,"Sant Andreu",61,"la Sagrera","Total. Milers d'euros","202.3",2021-07-01
"2252",2021,3,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Milers d'euros","271.5",2021-07-01
"2253",2021,3,9,"Sant Andreu",63,"Navas","Total. Milers d'euros","256.1",2021-07-01
"2254",2021,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Milers d'euros","260.0",2021-07-01
"2255",2021,3,10,"Sant Martí",65,"el Clot","Total. Milers d'euros","259.9",2021-07-01
"2256",2021,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Milers d'euros","430.3",2021-07-01
"2257",2021,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Milers d'euros","526.8",2021-07-01
"2258",2021,3,10,"Sant Martí",68,"el Poblenou","Total. Milers d'euros","367.8",2021-07-01
"2259",2021,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Milers d'euros","437.4",2021-07-01
"2260",2021,3,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Milers d'euros","232.7",2021-07-01
"2261",2021,3,10,"Sant Martí",71,"Provençals del Poblenou","Total. Milers d'euros","242.1",2021-07-01
"2262",2021,3,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Milers d'euros","175.5",2021-07-01
"2263",2021,3,10,"Sant Martí",73,"la Verneda i la Pau","Total. Milers d'euros","168.9",2021-07-01
"2264",2021,3,1,"Ciutat Vella",1,"el Raval","Nou. Milers d'euros","--",2021-07-01
"2265",2021,3,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Milers d'euros","--",2021-07-01
"2266",2021,3,1,"Ciutat Vella",3,"la Barceloneta","Nou. Milers d'euros","104.5",2021-07-01
"2267",2021,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Milers d'euros","542.5",2021-07-01
"2268",2021,3,2,"Eixample",5,"el Fort Pienc","Nou. Milers d'euros","--",2021-07-01
"2269",2021,3,2,"Eixample",6,"la Sagrada Família","Nou. Milers d'euros","286.0",2021-07-01
"2270",2021,3,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Milers d'euros","1092.5",2021-07-01
"2271",2021,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Milers d'euros","573.0",2021-07-01
"2272",2021,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Milers d'euros","318.8",2021-07-01
"2273",2021,3,2,"Eixample",10,"Sant Antoni","Nou. Milers d'euros","--",2021-07-01
"2274",2021,3,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Milers d'euros","--",2021-07-01
"2275",2021,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Milers d'euros","--",2021-07-01
"2276",2021,3,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Milers d'euros","--",2021-07-01
"2277",2021,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Milers d'euros","350.8",2021-07-01
"2278",2021,3,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Milers d'euros","278.6",2021-07-01
"2279",2021,3,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Milers d'euros","--",2021-07-01
"2280",2021,3,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Milers d'euros","--",2021-07-01
"2281",2021,3,3,"Sants-Montjuïc",18,"Sants","Nou. Milers d'euros","251.0",2021-07-01
"2282",2021,3,4,"Les Corts",19,"les Corts","Nou. Milers d'euros","530.6",2021-07-01
"2283",2021,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Milers d'euros","--",2021-07-01
"2284",2021,3,4,"Les Corts",21,"Pedralbes","Nou. Milers d'euros","544.3",2021-07-01
"2285",2021,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Milers d'euros","--",2021-07-01
"2286",2021,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Milers d'euros","710.0",2021-07-01
"2287",2021,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Milers d'euros","--",2021-07-01
"2288",2021,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Milers d'euros","933.6",2021-07-01
"2289",2021,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Milers d'euros","603.9",2021-07-01
"2290",2021,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Milers d'euros","470.0",2021-07-01
"2291",2021,3,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Milers d'euros","377.6",2021-07-01
